zipcode,total_gap,u5_gap,status,total_cost,expansion_cost,u5_equip_expansion,build_cost,u5_equip_new,slots_from_expansion,u5_from_expansion,slots_from_new,u5_from_new,new_small,new_medium,new_large,chosen_locations
11230,4979,4967,OPTIMAL,3375000.0,0.0,0.0,2875000.0,500000.0,0.0,0.0,10000.0,5000.0,0,0,25,"[{'location_id': 11701, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.62691664753183, 'longitude': -73.96239208416009}, {'location_id': 11702, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.61602716298102, 'longitude': -73.96903507580157}, {'location_id': 11703, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.62697925879903, 'longitude': -73.96610483403833}, {'location_id': 11705, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.617582179546055, 'longitude': -73.97391306146584}, {'location_id': 11706, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.6313419537099, 'longitude': -73.95511567366691}, {'location_id': 11708, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.627038281454155, 'longitude': -73.97450185998387}, {'location_id': 11709, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.61579258423532, 'longitude': -73.96616951663982}, {'location_id': 11710, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.62599309407021, 'longitude': -73.958521726839}, {'location_id': 11754, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.618664943965285, 'longitude': -73.97211049426919}, {'location_id': 11757, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.627500997735794, 'longitude': -73.957144497631}, {'location_id': 11759, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.63024654108799, 'longitude': -73.96729916206854}, {'location_id': 11761, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.6155807308199, 'longitude': -73.97011911990657}, {'location_id': 11764, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.61489126190646, 'longitude': -73.9664244441006}, {'location_id': 11769, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.6225950341594, 'longitude': -73.95764265512778}, {'location_id': 11770, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.62225489023577, 'longitude': -73.96343742384143}, {'location_id': 11771, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.63073248301461, 'longitude': -73.96314992384578}, {'location_id': 11773, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.6218502884066, 'longitude': -73.97105390217823}, {'location_id': 11775, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.630201770700864, 'longitude': -73.97188191135803}, {'location_id': 11777, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.61657472392839, 'longitude': -73.97441421789502}, {'location_id': 11780, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.61927322672902, 'longitude': -73.957961406473}, {'location_id': 11781, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.61866526096541, 'longitude': -73.97334279817301}, {'location_id': 11784, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.61292055561706, 'longitude': -73.96300712926711}, {'location_id': 11796, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.61752125657693, 'longitude': -73.95842022750658}, {'location_id': 11797, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.61442711113705, 'longitude': -73.9682282927434}, {'location_id': 11799, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.62994177141445, 'longitude': -73.97462366435431}]"
11231,831,1782,OPTIMAL,1215000.0,0.0,0.0,1035000.0,180000.0,0.0,0.0,3600.0,1800.0,0,0,9,"[{'location_id': 11800, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.68893569760738, 'longitude': -74.00896510434947}, {'location_id': 11801, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.672749389703995, 'longitude': -73.99524438523251}, {'location_id': 11820, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.67213023478632, 'longitude': -74.00853566597301}, {'location_id': 11833, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.67374460667875, 'longitude': -74.00489792764938}, {'location_id': 11841, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.681367948168, 'longitude': -74.01097832802832}, {'location_id': 11865, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.67845601162203, 'longitude': -74.00626184365386}, {'location_id': 11876, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.67838053749807, 'longitude': -74.01023779229199}, {'location_id': 11884, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.687201539157336, 'longitude': -74.0017125289392}, {'location_id': 11898, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.68478267283874, 'longitude': -73.99244410655167}]"
11232,341,736,OPTIMAL,459927.5,41327.5,13600.0,345000.0,60000.0,136.0,136.0,1200.0,600.0,0,0,3,"[{'location_id': 11944, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.661214703191845, 'longitude': -74.00015383564725}, {'location_id': 11975, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.64376162613781, 'longitude': -73.99281419451403}, {'location_id': 11999, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.66086633467991, 'longitude': -74.00645552044124}]"
11233,2990,3358,OPTIMAL,2222529.8701,46729.87,15800.0,1840000.0,320000.0,158.0,158.0,6400.0,3200.0,0,0,16,"[{'location_id': 12000, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.687313510660246, 'longitude': -73.9280111072227}, {'location_id': 12001, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.68416982830068, 'longitude': -73.93078523356945}, {'location_id': 12002, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.686467453710286, 'longitude': -73.91484435448913}, {'location_id': 12003, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.6743929969364, 'longitude': -73.92522344948046}, {'location_id': 12034, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.685806382539866, 'longitude': -73.92991509548631}, {'location_id': 12046, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.68639702527713, 'longitude': -73.9127420174763}, {'location_id': 12053, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.68756288901707, 'longitude': -73.93045641648118}, {'location_id': 12055, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.67551893736107, 'longitude': -73.92937047616192}, {'location_id': 12058, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.671562650987326, 'longitude': -73.9305252631015}, {'location_id': 12064, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.68701078519797, 'longitude': -73.91913491109176}, {'location_id': 12066, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.67347336967276, 'longitude': -73.92511553546073}, {'location_id': 12071, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.67217307381772, 'longitude': -73.91853263816792}, {'location_id': 12075, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.683064622507736, 'longitude': -73.9247984841396}, {'location_id': 12077, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.68311984749417, 'longitude': -73.92126731483599}, {'location_id': 12096, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.67696820572823, 'longitude': -73.91389263121017}, {'location_id': 12098, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.68137321583556, 'longitude': -73.91651988294852}]"
11234,1326,2390,OPTIMAL,1565100.0,61100.0,19000.0,1265000.0,220000.0,190.0,190.0,4400.0,2200.0,0,0,11,"[{'location_id': 12100, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.61771822126223, 'longitude': -73.93121238999105}, {'location_id': 12102, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.618925679968086, 'longitude': -73.9210287140444}, {'location_id': 12103, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.62581503533209, 'longitude': -73.91517606943684}, {'location_id': 12107, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.61372824525239, 'longitude': -73.91525431175016}, {'location_id': 12109, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.624174963583314, 'longitude': -73.92509422188567}, {'location_id': 12110, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.615889408175214, 'longitude': -73.9282920497184}, {'location_id': 12112, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.62569900345116, 'longitude': -73.91753231690643}, {'location_id': 12192, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.6248879373261, 'longitude': -73.92958169636321}, {'location_id': 12193, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.62597222764435, 'longitude': -73.92827349176082}, {'location_id': 12196, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.61125813159497, 'longitude': -73.92826281097663}, {'location_id': 12199, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.62345824661673, 'longitude': -73.92179933633146}]"
11235,1540,2546,OPTIMAL,1690606.4865,56006.49,14600.0,1380000.0,240000.0,146.0,146.0,4800.0,2400.0,0,0,12,"[{'location_id': 12200, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.59132928825482, 'longitude': -73.94600148584269}, {'location_id': 12203, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.59351922791201, 'longitude': -73.94848692613654}, {'location_id': 12204, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.58240800323375, 'longitude': -73.9544563552661}, {'location_id': 12206, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.58579486193409, 'longitude': -73.95347150636583}, {'location_id': 12292, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.592795825304336, 'longitude': -73.95744463576675}, {'location_id': 12293, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.59205971119152, 'longitude': -73.9492952885328}, {'location_id': 12294, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.57808913095212, 'longitude': -73.95326344599937}, {'location_id': 12295, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.58625835963346, 'longitude': -73.95863239588735}, {'location_id': 12296, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.578807518368905, 'longitude': -73.9513489385458}, {'location_id': 12297, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.58486763519102, 'longitude': -73.96033300739613}, {'location_id': 12298, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.58056039752316, 'longitude': -73.94395642502833}, {'location_id': 12299, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.579073651527054, 'longitude': -73.96172291760632}]"
11236,2894,2682,OPTIMAL,1739518.0328,91318.03,28200.0,1380000.0,240000.0,282.0,282.0,4800.0,2400.0,0,0,12,"[{'location_id': 12300, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.64179886809325, 'longitude': -73.90117546538694}, {'location_id': 12301, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.63936040014149, 'longitude': -73.91222254413299}, {'location_id': 12302, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.63425530088685, 'longitude': -73.91160604599692}, {'location_id': 12303, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.6474509703772, 'longitude': -73.90550361810243}, {'location_id': 12304, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.63750478057047, 'longitude': -73.89608658914486}, {'location_id': 12309, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.64890724471888, 'longitude': -73.9061258461878}, {'location_id': 12348, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.632601760345935, 'longitude': -73.89321132671795}, {'location_id': 12390, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.64727871542763, 'longitude': -73.89650895570522}, {'location_id': 12392, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.639368336938915, 'longitude': -73.89976794517806}, {'location_id': 12397, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.63964932373821, 'longitude': -73.89434348815892}, {'location_id': 12398, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.64235906996311, 'longitude': -73.90946727822038}, {'location_id': 12399, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.63187116795458, 'longitude': -73.90081071899102}]"
11237,940,1151,OPTIMAL,757715.6627,67615.66,15100.0,575000.0,100000.0,151.0,151.0,2000.0,1000.0,0,0,5,"[{'location_id': 12400, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.70910290425614, 'longitude': -73.90975920781648}, {'location_id': 12401, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.70299495256111, 'longitude': -73.92229455951959}, {'location_id': 12402, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.69927744259969, 'longitude': -73.924978362675}, {'location_id': 12403, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.709118829476026, 'longitude': -73.910955313394}, {'location_id': 12404, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.70087134158221, 'longitude': -73.92603680466789}]"
11238,561,2740,OPTIMAL,1813941.1765,44941.18,14000.0,1495000.0,260000.0,140.0,140.0,5200.0,2600.0,0,0,13,"[{'location_id': 12500, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.68305569216863, 'longitude': -73.97336620654629}, {'location_id': 12501, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.68094713817611, 'longitude': -73.970526464546}, {'location_id': 12503, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.67341160713188, 'longitude': -73.97367054404558}, {'location_id': 12504, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.685649991992186, 'longitude': -73.97177336125903}, {'location_id': 12590, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.68598105132733, 'longitude': -73.96064828336546}, {'location_id': 12591, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.682194815196375, 'longitude': -73.95577096687356}, {'location_id': 12592, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.680542742955645, 'longitude': -73.96369551936515}, {'location_id': 12593, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.67716326078466, 'longitude': -73.95774919647504}, {'location_id': 12594, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.67508834155312, 'longitude': -73.96851797859362}, {'location_id': 12596, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.68249946868013, 'longitude': -73.95939081965108}, {'location_id': 12597, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.66945690286336, 'longitude': -73.95514595661828}, {'location_id': 12598, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.68596948017689, 'longitude': -73.96436215717033}, {'location_id': 12599, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.685570425757135, 'longitude': -73.9706212817016}]"
11239,129,215,OPTIMAL,141095.7447,4595.74,1500.0,115000.0,20000.0,15.0,15.0,400.0,200.0,0,0,1,"[{'location_id': 12697, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.640133280269055, 'longitude': -73.88454710625943}]"
11249,4491,3087,OPTIMAL,2128897.5,30197.5,3700.0,1790000.0,305000.0,37.0,37.0,6100.0,3050.0,1,0,15,"[{'location_id': 12701, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.64662364358569, 'longitude': -73.9397667048886}, {'location_id': 12702, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.64459261109126, 'longitude': -73.95044416695865}, {'location_id': 12703, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.65114251988687, 'longitude': -73.93806410453942}, {'location_id': 12705, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.65273253324033, 'longitude': -73.95007786208161}, {'location_id': 12707, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.64592874237841, 'longitude': -73.95015542617837}, {'location_id': 12782, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.64745479466456, 'longitude': -73.93918642913414}, {'location_id': 12783, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.63626051563982, 'longitude': -73.93767717044823}, {'location_id': 12786, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.64942922652676, 'longitude': -73.93650996814172}, {'location_id': 12787, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.64498589324147, 'longitude': -73.93668958643764}, {'location_id': 12789, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.65033012028106, 'longitude': -73.95108023623436}, {'location_id': 12791, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.64159387498802, 'longitude': -73.93729569179565}, {'location_id': 12792, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.63890763751241, 'longitude': -73.953368774629}, {'location_id': 12794, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.6502793857193, 'longitude': -73.95478536508588}, {'location_id': 12797, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.65193810041471, 'longitude': -73.95094442248948}, {'location_id': 12798, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.64818897477237, 'longitude': -73.94121417195021}, {'location_id': 12799, 'size': 'small', 'total_slots': 100, 'under5_slots': 50, 'build_cost': 65000, 'latitude': 40.65384509874796, 'longitude': -73.94295886313665}]"
